caller	provider	method	path_template	interface	method_name	body_type	return_type	resolved_by	claim
gate	kayenta	PUT	/canaryConfig/{id}	KayentaService	updateCanaryConfig	Map	Call<Map>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:46
gate	kayenta	DELETE	/canaryConfig/{id}	KayentaService	deleteCanaryConfig	-	Call<ResponseBody>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:51
gate	kayenta	GET	/metadata/metricsService	KayentaService	listMetricsServiceMetadata	-	Call<List>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:55
gate	kayenta	GET	/judges	KayentaService	listJudges	-	Call<List>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:59
gate	kayenta	POST	/canary	KayentaService	initiateCanaryWithConfig	Map	Call<Map>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:62
gate	kayenta	POST	/canary/{canaryConfigId}	KayentaService	initiateCanary	Map	Call<Map>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:69
gate	kayenta	GET	/canary/{canaryExecutionId}	KayentaService	getCanaryResult	-	Call<Map>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:78
gate	kayenta	GET	/canary/executions	KayentaService	getCanaryResultsByApplication	-	Call<List>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:82
gate	kayenta	GET	/metricSetPairList/{metricSetPairListId}	KayentaService	getMetricSetPairList	-	Call<List>	services.kayenta.baseUrl (GateConfig.kayentaService)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/KayentaService.groovy:89
gate	fiat	GET	authorize/{userId}	FiatService	getUserPermission	-	Call<UserPermission.View>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
gate	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	FiatService	hasAuthorization	-	Call<Void>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
gate	fiat	POST	authorize/{userId}/{resourceType}/create	FiatService	canCreate	Object	Call<Void>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
gate	fiat	POST	roles/sync	FiatService	sync	-	Call<Long>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
gate	fiat	POST	roles/sync	FiatService	sync	List<String>	Call<Long>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
gate	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	FiatService	syncServiceAccount	List<String>	Call<Long>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
gate	fiat	POST	roles/{userId}	FiatService	loginUser	-	Call<Void>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
gate	fiat	PUT	roles/{userId}	FiatService	loginWithRoles	Collection<String>	Call<Void>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
gate	fiat	DELETE	roles/{userId}	FiatService	logoutUser	-	Call<Void>	services.fiat.baseUrl (GateConfig.fiatService, @Primary)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
gate	orca	GET	/health	HealthCheckableService	health	-	Call<Map>	services.orca.baseUrl (DownstreamServicesHealthIndicator + healthCheckableServices)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/HealthCheckableService.groovy:26
gate	clouddriver	GET	/health	HealthCheckableService	health	-	Call<Map>	services.clouddriver.baseUrl (DownstreamServicesHealthIndicator + healthCheckableServices)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/HealthCheckableService.groovy:26
gate	echo	GET	/health	HealthCheckableService	health	-	Call<Map>	services.echo.baseUrl (DownstreamServicesHealthIndicator + healthCheckableServices)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/HealthCheckableService.groovy:26
gate	igor	GET	/health	HealthCheckableService	health	-	Call<Map>	services.igor.baseUrl (DownstreamServicesHealthIndicator + healthCheckableServices)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/HealthCheckableService.groovy:26
gate	front50	GET	/health	HealthCheckableService	health	-	Call<Map>	services.front50.baseUrl (DownstreamServicesHealthIndicator + healthCheckableServices)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/HealthCheckableService.groovy:26
gate	keel	GET	/health	HealthCheckableService	health	-	Call<Map>	services.keel.baseUrl (DownstreamServicesHealthIndicator + healthCheckableServices)	gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/services/internal/HealthCheckableService.groovy:26
orca	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}	OortService	getCluster	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:35
orca	clouddriver	GET	/applications/{app}/serverGroups	OortService	getServerGroups	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:42
orca	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}/serverGroups/{serverGroup}	OortService	getServerGroupFromCluster	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:45
orca	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}/serverGroups/{serverGroup}	OortService	getServerGroupsFromClusterTyped	-	List<ServerGroup>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:55
orca	clouddriver	GET	/manifests/{account}/_/{manifest}	OortService	getManifest	-	Manifest	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:64
orca	clouddriver	GET	/manifests/{account}/{location}/{manifest}	OortService	getManifest	-	Manifest	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:70
orca	clouddriver	GET	/manifests/{account}/{location}/{kind}/cluster/{app}/{clusterName}/dynamic/{criteria}	OortService	getDynamicManifest	-	ManifestCoordinates	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:77
orca	clouddriver	GET	/manifests/{account}/{location}/{kind}/cluster/{app}/{clusterName}	OortService	getClusterManifests	-	List<ManifestCoordinates>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:86
orca	clouddriver	GET	/applications/{app}/serverGroups/{account}/{region}/{serverGroup}	OortService	getServerGroup	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:95
orca	clouddriver	GET	/serverGroups/{account}/{region}/{serverGroup}	OortService	getServerGroup	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:102
orca	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}/{scope}/serverGroups/target/{target}	OortService	getTargetServerGroup	-	ServerGroup	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:108
orca	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}/{scope}/serverGroups/target/{target}/{summaryType}	OortService	getServerGroupSummary	-	Map<String,Object>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:118
orca	clouddriver	GET	/search	OortService	getSearchResults	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:130
orca	clouddriver	GET	/applications/{app}	OortService	getApplication	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:136
orca	clouddriver	GET	/instances/{account}/{region}/{instanceId}	OortService	getInstance	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:139
orca	clouddriver	PUT	/artifacts/fetch/	OortService	fetchArtifact	Artifact	Response	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:145
orca	clouddriver	GET	/{provider}/loadBalancers/{account}/{region}/{name}	OortService	getLoadBalancerDetails	-	List<Map>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:148
orca	clouddriver	GET	/{type}/images/{account}/{region}/{imageId}	OortService	getByAmiId	-	List<Ami>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:155
orca	clouddriver	GET	/{cloudProvider}/images/find	OortService	findImage	-	List<Map>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:162
orca	clouddriver	GET	/tags	OortService	getEntityTags	-	List<Map<String,Object>>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:170
orca	clouddriver	GET	/tags	OortService	getEntityTags	-	List<Map>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:178
orca	clouddriver	GET	/aws/cloudFormation/stacks/{stackId}	OortService	getCloudFormationStack	-	Map	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:181
orca	clouddriver	GET	/servicebroker/{account}/serviceInstance	OortService	getServiceInstance	-	Map<String,Object>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:184
orca	clouddriver	GET	/credentials	OortService	getCredentials	-	List<Map<String,Object>>	clouddriver.baseUrl (CloudDriverConfiguration.oortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/OortService.java:191
orca	clouddriver	GET	/securityGroups/{account}/{type}/{region}/{securityGroupName}	MortService	getSecurityGroup	-	SecurityGroup	clouddriver.baseUrl (CloudDriverConfiguration.mortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/MortService.java:36
orca	clouddriver	GET	/securityGroups/{account}/{type}/{region}/{securityGroupName}	MortService	getSecurityGroup	-	SecurityGroup	clouddriver.baseUrl (CloudDriverConfiguration.mortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/MortService.java:43
orca	clouddriver	GET	/vpcs	MortService	getVPCs	-	Collection<VPC>	clouddriver.baseUrl (CloudDriverConfiguration.mortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/MortService.java:51
orca	clouddriver	GET	/search	MortService	getSearchResults	-	List<SearchResult>	clouddriver.baseUrl (CloudDriverConfiguration.mortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/MortService.java:54
orca	clouddriver	GET	/credentials/{account}	MortService	getAccountDetails	-	Map	clouddriver.baseUrl (CloudDriverConfiguration.mortDeployService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/MortService.java:57
orca	clouddriver	POST	/ops	KatoRestService	requestOperations	Collection<?extendsMap<String,Map>>	TaskId	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:25
orca	clouddriver	POST	/{cloudProvider}/ops	KatoRestService	requestOperations	Collection<?extendsMap<String,Map>>	TaskId	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:30
orca	clouddriver	POST	/{cloudProvider}/ops/{operationName}	KatoRestService	submitOperation	OperationContext	Response	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:36
orca	clouddriver	PATCH	/{cloudProvider}/task/{id}	KatoRestService	updateTask	Map	TaskId	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:43
orca	clouddriver	POST	/{cloudProvider}/task/{id}/restart	KatoRestService	restartTaskViaOperations	Collection<?extendsMap<String,Map>>	TaskId	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:47
orca	clouddriver	GET	/applications/{app}/jobs/{account}/{region}/{id}	KatoRestService	collectJob	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:54
orca	clouddriver	DELETE	/applications/{app}/jobs/{account}/{location}/{id}	KatoRestService	cancelJob	-	Response	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:61
orca	clouddriver	GET	/applications/{app}/jobs/{account}/{region}/{id}/{fileName}	KatoRestService	getFileContents	-	Map<String,Object>	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:68
orca	clouddriver	GET	/applications/{app}/kubernetes/pods/{account}/{namespace}/{podName}/{fileName}	KatoRestService	getFileContentsFromKubernetesPod	-	Map<String,Object>	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:76
orca	clouddriver	GET	/task/{id}	KatoRestService	lookupTask	-	Task	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:88
orca	clouddriver	POST	/task/{id}:resume	KatoRestService	resumeTask	-	TaskId	clouddriver.baseUrl (CloudDriverConfiguration.katoDeployService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/KatoRestService.java:91
orca	clouddriver	POST	/cache/{cloudProvider}/{type}	CloudDriverCacheService	forceCacheUpdate	Map<String,?>	Response	clouddriver.baseUrl (CloudDriverConfiguration.clouddriverCacheService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/CloudDriverCacheService.java:28
orca	clouddriver	PUT	/admin/db/truncate/{namespace}	CloudDriverCacheService	clearNamespace	-	Map<String,Object>	clouddriver.baseUrl (CloudDriverConfiguration.clouddriverCacheService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/CloudDriverCacheService.java:34
orca	clouddriver	GET	/cache/{cloudProvider}/{type}	CloudDriverCacheStatusService	pendingForceCacheUpdates	-	Collection<Map>	clouddriver.baseUrl (CloudDriverConfiguration.cloudDriverCacheStatusService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/CloudDriverCacheStatusService.java:25
orca	clouddriver	GET	/task/{id}	CloudDriverTaskStatusService	lookupTask	-	Task	clouddriver.baseUrl (CloudDriverConfiguration.cloudDriverTaskStatusService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/CloudDriverTaskStatusService.java:25
orca	clouddriver	GET	/{cloudProvider}/task/{id}/owner	CloudDriverTaskStatusService	lookupTaskOwner	-	TaskOwner	clouddriver.baseUrl (CloudDriverConfiguration.cloudDriverTaskStatusService, buildReadOnlyService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/CloudDriverTaskStatusService.java:28
orca	clouddriver	GET	/features/stages	FeaturesRestService	getStages	-	List<AvailableStage>	clouddriver.baseUrl (CloudDriverConfiguration.featuresRestService, buildWriteableService)	orca@v8.64.0 orca-clouddriver/src/main/java/com/netflix/spinnaker/orca/clouddriver/FeaturesRestService.java:24
orca	front50	GET	/credentials	Front50Service	getCredentials	-	List<Front50Credential>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:29
orca	front50	GET	/v2/applications/{applicationName}	Front50Service	get	-	Application	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:32
orca	front50	GET	/v2/applications	Front50Service	getAllApplications	-	Collection<Application>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:35
orca	front50	POST	/v2/applications	Front50Service	create	Application	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:38
orca	front50	DELETE	/v2/applications/{applicationName}	Front50Service	delete	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:41
orca	front50	PATCH	/v2/applications/{applicationName}	Front50Service	update	Application	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:44
orca	front50	DELETE	/permissions/applications/{applicationName}	Front50Service	deletePermission	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:47
orca	front50	PUT	/permissions/applications/{applicationName}	Front50Service	updatePermission	Application.Permission	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:50
orca	front50	POST	/pluginInfo	Front50Service	upsertPluginInfo	PluginInfo	PluginInfo	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:53
orca	front50	GET	/pluginInfo/{pluginId}	Front50Service	getPluginInfo	-	PluginInfo	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:56
orca	front50	DELETE	/pluginInfo/{pluginId}	Front50Service	deletePluginInfo	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:59
orca	front50	PUT	/pluginInfo/{pluginId}/releases/{version}	Front50Service	setPreferredPluginVersion	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:62
orca	front50	GET	/pipelines/{applicationName}	Front50Service	getPipelines	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:65
orca	front50	GET	/pipelines/{applicationName}	Front50Service	getPipelines	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:68
orca	front50	GET	/pipelines/{applicationName}	Front50Service	getPipelines	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:71
orca	front50	GET	/pipelines/{pipelineId}/get	Front50Service	getPipeline	-	Map<String,Object>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:74
orca	front50	POST	/pipelines	Front50Service	savePipeline	Map	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:77
orca	front50	POST	/pipelines/batchUpdate	Front50Service	savePipelines	List<Map<String,Object>>	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:80
orca	front50	PUT	/pipelines/{pipelineId}	Front50Service	updatePipeline	Map	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:83
orca	front50	GET	/strategies/{applicationName}	Front50Service	getStrategies	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:86
orca	front50	GET	/pipelines?restricted=false	Front50Service	getAllPipelines	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:89
orca	front50	GET	/pipelines/triggeredBy/{pipelineId}/{status}?restricted=false	Front50Service	getTriggeredPipelines	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:92
orca	front50	POST	/actions/pipelines/reorder	Front50Service	reorderPipelines	ReorderPipelinesCommand	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:95
orca	front50	DELETE	/pipelines/{applicationName}/{pipelineName}	Front50Service	deletePipeline	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:98
orca	front50	POST	/actions/strategies/reorder	Front50Service	reorderPipelineStrategies	ReorderPipelinesCommand	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:101
orca	front50	GET	/pipelineTemplates	Front50Service	getPipelineTemplates	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:105
orca	front50	POST	/pipelineTemplates	Front50Service	savePipelineTemplate	Map	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:108
orca	front50	GET	/pipelineTemplates/{pipelineTemplateId}	Front50Service	getPipelineTemplate	-	Map<String,Object>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:111
orca	front50	PUT	/pipelineTemplates/{pipelineTemplateId}	Front50Service	updatePipelineTemplate	Map	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:114
orca	front50	DELETE	/pipelineTemplates/{pipelineTemplateId}	Front50Service	deletePipelineTemplate	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:117
orca	front50	GET	/pipelineTemplates/{pipelineTemplateId}/dependentPipelines	Front50Service	getPipelineTemplateDependents	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:120
