caller	provider	method	caller_path	norm_path	provider_path	provider_claim	candidates	caller_body	caller_return	provider_body	provider_return	s2_typing	untyped_as_written	untyped_refined	both_sides_untyped_as_written	edge_claim
orca	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
orca	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
orca	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
clouddriver	front50	GET	/v2/applications	/v2/applications	/v2/applications	CLAIM-S2-R0526	1	-	Call<List<Map<String,Object>>>	-	List<Application>	typed	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:35
clouddriver	front50	GET	/v2/applications/{applicationName}	/v2/applications/{}	/v2/applications/{applicationName:.+}	CLAIM-S2-R0531	1	-	Call<Map>	-	Application	typed	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:40
clouddriver	front50	GET	/v2/applications?restricted=false	/v2/applications	/v2/applications	CLAIM-S2-R0526	1	-	Call<Set<Front50Application>>	-	List<Application>	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:43
clouddriver	front50	GET	/v2/projects/{project}	/v2/projects/{}	/v2/projects/{projectId}	CLAIM-S2-R0542	1	-	Call<Map>	-	Project	typed	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:46
clouddriver	front50	GET	/v2/projects	/v2/projects	/v2/projects	CLAIM-S2-R0541	1	-	Call<List<Map<String,Object>>>	-	List<Project>	typed	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:49
clouddriver	front50	POST	/snapshots	/snapshots	/snapshots	CLAIM-S2-R0511	1	Map	Call<ResponseBody>	Snapshot	void	typed	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:52
clouddriver	front50	GET	/snapshots/{id}/{timestamp}	/snapshots/{}/{}	/snapshots/{id:.+}/{timestamp:.+}	CLAIM-S2-R0510	1	-	Call<Map>	-	Snapshot	typed	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:55
clouddriver	front50	POST	/v2/tags	/v2/tags	/v2/tags	CLAIM-S2-R0536	1	EntityTags	Call<EntityTags>	EntityTags	EntityTags	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:58
clouddriver	front50	POST	/v2/tags/batchUpdate	/v2/tags/batchUpdate	/v2/tags/batchUpdate	CLAIM-S2-R0537	1	Collection<EntityTags>	Call<Collection<EntityTags>>	Collection<EntityTags>	Collection<EntityTags>	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:61
clouddriver	front50	GET	/v2/tags/{id}	/v2/tags/{}	/v2/tags/**	CLAIM-S2-R0535	1	-	Call<EntityTags>	-	EntityTags	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:64
clouddriver	front50	GET	/v2/tags	/v2/tags	/v2/tags	CLAIM-S2-R0534	1	-	Call<List<EntityTags>>	-	Set<EntityTags>	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:67
clouddriver	front50	GET	/v2/tags?prefix=	/v2/tags	/v2/tags	CLAIM-S2-R0534	1	-	Call<Collection<EntityTags>>	-	Set<EntityTags>	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:70
clouddriver	front50	DELETE	/v2/tags/{id}	/v2/tags/{}	/v2/tags/**	CLAIM-S2-R0539	1	-	Call<ResponseBody>	-	void	typed	0	0	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:73
clouddriver	front50	GET	/v2/pipelineTemplates/{pipelineTemplateId}	/v2/pipelineTemplates/{}	/v2/pipelineTemplates/{id}	CLAIM-S2-R0523	1	-	Call<Map>	-	PipelineTemplate	untyped-return	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:77
clouddriver	front50	GET	/v2/pipelineTemplates	/v2/pipelineTemplates	/v2/pipelineTemplates	CLAIM-S2-R0519	1	-	Call<List<Map>>	-	List<PipelineTemplate>	untyped-return	1	1	0	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:82
clouddriver	fiat	GET	authorize/{userId}	/authorize/{}	/authorize/{userId:.+}	CLAIM-S2-R0597	1	-	Call<UserPermission.View>	-	UserPermission.View	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
clouddriver	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	/authorize/{}/{}/{}/{}	/authorize/{userId:.+}/{resourceType:.+}/{resourceName:.+}/{authorization:.+}	CLAIM-S2-R0605	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
clouddriver	fiat	POST	authorize/{userId}/{resourceType}/create	/authorize/{}/{}/create	/authorize/{userId:.+}/{resourceType:.+}/create	CLAIM-S2-R0606	1	Object	Call<Void>	Object	void	untyped-body	1	1	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
clouddriver	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	-	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
clouddriver	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
clouddriver	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	/roles/sync/serviceAccount/{}	/roles/sync/serviceAccount/{serviceAccountId:.+}	CLAIM-S2-R0611	1	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
clouddriver	fiat	POST	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0607	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
clouddriver	fiat	PUT	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0608	1	Collection<String>	Call<Void>	List<String>	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
clouddriver	fiat	DELETE	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0609	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
clouddriver	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
clouddriver	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
clouddriver	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
front50	echo	POST	/	/	/	CLAIM-S2-R0553	1	Event	String	Event	void	typed	0	0	0	front50@v2.41.0 front50-core/src/main/java/com/netflix/spinnaker/front50/echo/EchoService.java:27
front50	echo	POST	/notifications	/notifications	/notifications	CLAIM-S2-R0547	1	Notification	Response	Notification	EchoResponse	polymorphic	0	0	0	front50@v2.41.0 front50-core/src/main/java/com/netflix/spinnaker/front50/echo/EchoService.java:31
front50	fiat	GET	authorize/{userId}	/authorize/{}	/authorize/{userId:.+}	CLAIM-S2-R0597	1	-	Call<UserPermission.View>	-	UserPermission.View	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
front50	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	/authorize/{}/{}/{}/{}	/authorize/{userId:.+}/{resourceType:.+}/{resourceName:.+}/{authorization:.+}	CLAIM-S2-R0605	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
front50	fiat	POST	authorize/{userId}/{resourceType}/create	/authorize/{}/{}/create	/authorize/{userId:.+}/{resourceType:.+}/create	CLAIM-S2-R0606	1	Object	Call<Void>	Object	void	untyped-body	1	1	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
front50	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	-	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
front50	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
front50	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	/roles/sync/serviceAccount/{}	/roles/sync/serviceAccount/{serviceAccountId:.+}	CLAIM-S2-R0611	1	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
front50	fiat	POST	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0607	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
front50	fiat	PUT	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0608	1	Collection<String>	Call<Void>	List<String>	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
front50	fiat	DELETE	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0609	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
front50	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
front50	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
front50	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
echo	front50	GET	pipelines?restricted=false	/pipelines	/pipelines	CLAIM-S2-R0476	1	-	Call<List<Map<String,Object>>>	-	Collection<Pipeline>	typed	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/Front50Service.java:15
echo	front50	GET	pipelines?restricted=false	/pipelines	/pipelines	CLAIM-S2-R0476	1	-	Call<List<Map<String,Object>>>	-	Collection<Pipeline>	typed	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/Front50Service.java:20
echo	front50	GET	pipelines/{application}?refresh=false	/pipelines/{}	/pipelines/{application:.+}	CLAIM-S2-R0478	1	-	Call<List<Pipeline>>	-	List<Pipeline>	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/Front50Service.java:28
echo	front50	GET	pipelines/{pipelineId}/get	/pipelines/{}/get	/pipelines/{id:.+}/get	CLAIM-S2-R0480	1	-	Call<Map<String,Object>>	-	Pipeline	typed	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/Front50Service.java:32
echo	front50	GET	pipelines/{application}/name/{name}?refresh=true	/pipelines/{}/name/{}	/pipelines/{application:.+}/name/{name:.+}	CLAIM-S2-R0481	1	-	Call<Map<String,Object>>	-	Pipeline	typed	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/Front50Service.java:35
echo	igor	GET	builds/status/{buildNumber}/{master}/{job}	/builds/status/{}/{}/{}	/builds/status/{buildNumber}/{master:.+}/**	CLAIM-S2-R0733	1	-	Call<Map<String,Object>>	-	GenericBuild	typed	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:33
echo	igor	GET	builds/status/{buildNumber}/{master}	/builds/status/{}/{}	/builds/status/{buildNumber}/{master}	CLAIM-S2-R0734	1	-	Call<Map<String,Object>>	-	GenericBuild	typed	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:39
echo	igor	GET	builds/properties/{buildNumber}/{fileName}/{master}/{job}	/builds/properties/{}/{}/{}/{}	/builds/properties/{buildNumber}/{fileName}/{master:.+}/**	CLAIM-S2-R0743	1	-	Call<Map<String,Object>>	-	Map<String, Object>	untyped-return	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:45
echo	igor	GET	builds/properties/{buildNumber}/{fileName}/{master}	/builds/properties/{}/{}/{}	/builds/properties/{buildNumber}/{fileName}/{master}	CLAIM-S2-R0744	1	-	Call<Map<String,Object>>	-	Map<String, Object>	untyped-return	1	1	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:52
echo	igor	GET	builds/artifacts/{buildNumber}/{master}/{job}	/builds/artifacts/{}/{}/{}	/builds/artifacts/{buildNumber}/{master:.+}/**	CLAIM-S2-R0735	1	-	Call<List<Artifact>>	-	List<Artifact>	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:59
echo	igor	GET	builds/artifacts/{buildNumber}/{master}	/builds/artifacts/{}/{}	/builds/artifacts/{buildNumber}/{master}	CLAIM-S2-R0736	1	-	Call<List<Artifact>>	-	List<Artifact>	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:66
echo	igor	GET	artifacts/{provider}/{packageName}	/artifacts/{}/{}	/artifacts/{provider}/{name}	CLAIM-S2-R0569	1	-	Call<List<String>>	-	List<String>	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:73
echo	igor	GET	artifacts/{provider}/{packageName}/{version}	/artifacts/{}/{}/{}	/artifacts/{provider}/{name}/{version:.+}	CLAIM-S2-R0570	1	-	Call<Artifact>	-	Artifact	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:77
echo	igor	PUT	gcb/builds/{account}/{buildId}	/gcb/builds/{}/{}	/gcb/builds/{account}/{buildId}	CLAIM-S2-R0585	1	RequestBody	Call<ResponseBody>	String	void	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:83
echo	igor	PUT	gcb/artifacts/extract/{account}	/gcb/artifacts/extract/{}	/gcb/artifacts/extract/{account}	CLAIM-S2-R0588	1	RequestBody	Call<List<Artifact>>	String	List<Artifact>	typed	0	0	0	echo@v2.47.2 echo-core/src/main/java/com/netflix/spinnaker/echo/services/IgorService.java:90
echo	orca	POST	orchestrate	/orchestrate	/orchestrate	CLAIM-S2-R0287	1	Pipeline	Call<TriggerResponse>	Map	Map<String, Object>	untyped-both	1	1	1	echo@v2.47.2 echo-pipelinetriggers/src/main/java/com/netflix/spinnaker/echo/pipelinetriggers/orca/OrcaService.java:36
echo	orca	POST	fail	/fail	/fail	CLAIM-S2-R0291	1	Pipeline	Call<ResponseBody>	Map	void	untyped-body	1	1	0	echo@v2.47.2 echo-pipelinetriggers/src/main/java/com/netflix/spinnaker/echo/pipelinetriggers/orca/OrcaService.java:39
echo	orca	POST	plan	/plan	/plan	CLAIM-S2-R0289	1	Map	Call<Map>	Map	Map<String, Object>	untyped-both	1	1	1	echo@v2.47.2 echo-pipelinetriggers/src/main/java/com/netflix/spinnaker/echo/pipelinetriggers/orca/OrcaService.java:42
echo	orca	POST	v2/pipelineTemplates/plan	/v2/pipelineTemplates/plan	/v2/pipelineTemplates/plan	CLAIM-S2-R0326	1	Map	Call<Map<String,Object>>	Map<String, Object>	Map<String, Object>	untyped-both	1	1	1	echo@v2.47.2 echo-pipelinetriggers/src/main/java/com/netflix/spinnaker/echo/pipelinetriggers/orca/OrcaService.java:45
echo	orca	GET	pipelines	/pipelines	/pipelines	CLAIM-S2-R0305	1	-	Call<Collection<PipelineResponse>>	-	List<PipelineExecution>	typed	0	0	0	echo@v2.47.2 echo-pipelinetriggers/src/main/java/com/netflix/spinnaker/echo/pipelinetriggers/orca/OrcaService.java:48
echo	keel	POST	artifacts/events	/artifacts/events	/artifacts/events	CLAIM-S2-R0700	1	Map	Call<Void>	EchoArtifactEvent	void	typed	1	1	0	echo@v2.47.2 echo-artifacts/src/main/java/com/netflix/spinnaker/echo/services/KeelService.java:9
echo	fiat	GET	authorize/{userId}	/authorize/{}	/authorize/{userId:.+}	CLAIM-S2-R0597	1	-	Call<UserPermission.View>	-	UserPermission.View	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
echo	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	/authorize/{}/{}/{}/{}	/authorize/{userId:.+}/{resourceType:.+}/{resourceName:.+}/{authorization:.+}	CLAIM-S2-R0605	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
echo	fiat	POST	authorize/{userId}/{resourceType}/create	/authorize/{}/{}/create	/authorize/{userId:.+}/{resourceType:.+}/create	CLAIM-S2-R0606	1	Object	Call<Void>	Object	void	untyped-body	1	1	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
echo	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	-	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
echo	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
echo	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	/roles/sync/serviceAccount/{}	/roles/sync/serviceAccount/{serviceAccountId:.+}	CLAIM-S2-R0611	1	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
echo	fiat	POST	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0607	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
echo	fiat	PUT	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0608	1	Collection<String>	Call<Void>	List<String>	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
echo	fiat	DELETE	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0609	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
echo	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
echo	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
echo	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
igor	echo	POST	.	/	/	CLAIM-S2-R0553	1	Event	Call<String>	Event	void	typed	0	0	0	igor@v4.22.0 igor-core/src/main/java/com/netflix/spinnaker/igor/history/EchoService.java:26
igor	keel	POST	artifacts/events	/artifacts/events	/artifacts/events	CLAIM-S2-R0700	1	Map	Call<Void>	EchoArtifactEvent	void	typed	1	1	0	igor@v4.22.0 igor-core/src/main/java/com/netflix/spinnaker/igor/keel/KeelService.java:28
igor	front50	GET	pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<List<PluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	igor@v4.22.0 igor-monitor-plugins/src/main/java/com/netflix/spinnaker/igor/plugins/front50/Front50Service.java:25
igor	clouddriver	GET	dockerRegistry/images/find	/dockerRegistry/images/find	/dockerRegistry/images/find	CLAIM-S2-R0344	1	-	Call<List<TaggedImage>>	-	List<Map>	untyped-return	1	1	0	igor@v4.22.0 igor-web/src/main/groovy/com/netflix/spinnaker/igor/docker/service/ClouddriverService.groovy:30
igor	clouddriver	GET	credentials	/credentials	/credentials	CLAIM-S2-R0433	1	-	Call<List<ClouddriverAccount>>	-	List<Map<String, Object>>	untyped-return	1	1	0	igor@v4.22.0 igor-web/src/main/groovy/com/netflix/spinnaker/igor/docker/service/ClouddriverService.groovy:33
igor	clouddriver	GET	credentials/{account}	/credentials/{}	/credentials/{accountName}	CLAIM-S2-R0434	1	-	Call<Map>	-	Map<String, Object>	untyped-return	1	1	0	igor@v4.22.0 igor-web/src/main/groovy/com/netflix/spinnaker/igor/docker/service/ClouddriverService.groovy:36
igor	clouddriver	GET	artifacts/credentials	/artifacts/credentials	/artifacts/credentials	CLAIM-S2-R0428	1	-	Call<List<ArtifactAccount>>	-	List<ArtifactCredentials>	typed	0	0	0	igor@v4.22.0 igor-web/src/main/java/com/netflix/spinnaker/igor/helm/accounts/HelmAccountsService.java:29
igor	clouddriver	PUT	artifacts/fetch	/artifacts/fetch	/artifacts/fetch	CLAIM-S2-R0429	1	Map<String,String>	Call<String>	Artifact	StreamingResponseBody	typed	1	0	0	igor@v4.22.0 igor-web/src/main/java/com/netflix/spinnaker/igor/helm/accounts/HelmAccountsService.java:33
igor	fiat	GET	authorize/{userId}	/authorize/{}	/authorize/{userId:.+}	CLAIM-S2-R0597	1	-	Call<UserPermission.View>	-	UserPermission.View	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
igor	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	/authorize/{}/{}/{}/{}	/authorize/{userId:.+}/{resourceType:.+}/{resourceName:.+}/{authorization:.+}	CLAIM-S2-R0605	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
igor	fiat	POST	authorize/{userId}/{resourceType}/create	/authorize/{}/{}/create	/authorize/{userId:.+}/{resourceType:.+}/create	CLAIM-S2-R0606	1	Object	Call<Void>	Object	void	untyped-body	1	1	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
igor	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	-	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
igor	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
igor	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	/roles/sync/serviceAccount/{}	/roles/sync/serviceAccount/{serviceAccountId:.+}	CLAIM-S2-R0611	1	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
igor	fiat	POST	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0607	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
